Date,GBP_Rate,EUR_Rate,GBP_7DMA,EUR_7DMA,GBP_EUR_Ratio
2021-03-31,100.9509,86.099,102.0270143,87.61922857,1.172497938
2021-04-01,101.5319,86.296,102.4039,88.18101429,1.176553954
2021-04-05,101.9569,86.5991,102.5343286,88.59444286,1.177343644
2021-04-06,102.1898,88.0097,102.7920143,89.02457143,1.16111974
2021-04-07,102.3282,88.2836,103.1330571,89.32972857,1.15908504
2021-04-08,102.6186,89.0431,103.4397286,89.61017143,1.152459876
2021-04-09,102.6128,89.0041,103.6093429,89.75938571,1.152899698
2021-04-12,103.5891,90.0315,103.8007714,89.97432857,1.150587294
2021-04-15,102.4449,89.19,103.7998429,89.97452857,1.148614194
2021-04-16,103.7607,89.61,103.9168,90.05924286,1.157914295
2021-04-19,104.5771,90.1458,103.8575571,90.09032857,1.160088435
2021-04-20,104.4749,90.2467,103.655,90.02528571,1.15765895
2021-04-22,103.8059,90.0876,103.4670429,89.94582857,1.152277339
2021-04-23,103.9528,90.5087,103.2805714,89.8145,1.148539312
2021-04-26,103.5826,90.0329,103.0775143,89.58458571,1.150497207
2021-04-27,103.2636,89.783,102.9611714,89.40794286,1.150146464
2021-04-28,103.346,89.8276,102.8937571,89.26535714,1.150492722
2021-04-29,103.1592,89.6905,102.7739714,89.1328,1.150168635
2021-04-30,103.1592,89.6905,102.7869,89.06984286,1.150168635
2021-05-01,102.5006,89.1683,102.8606857,88.99282857,1.149518383
2021-05-03,102.5314,88.8993,103.0456143,88.98551429,1.153343165
2021-05-04,102.7682,88.7964,103.1192286,88.96515714,1.157346469
2021-05-05,102.7917,88.7849,103.1906571,88.97801429,1.157761061
2021-05-06,102.5075,88.8997,103.3022429,89.00545714,1.153069133
2021-05-07,103.2497,89.2498,103.4444143,89.065,1.156861976
2021-05-10,103.6757,89.1514,103.4482429,89.04724286,1.16291724
2021-05-11,103.7951,89.1171,103.4389,89.06954286,1.164704641
2021-05-12,103.0467,88.7568,103.3540286,89.03231429,1.161000622
2021-05-14,103.2682,88.8864,103.3917286,89.07657143,1.16179978
2021-05-17,103.5728,88.977,103.2768571,89.02867143,1.164040145
2021-05-18,103.5027,89.3165,103.1625143,88.92205714,1.158830675
2021-05-19,103.2765,89.1255,103.0718143,88.79421429,1.158776108
2021-05-20,103.6103,89.3075,103.1024,88.77038571,1.160152283
2021-05-21,103.201,88.8565,103.1055571,88.78704286,1.161434448
2021-05-24,103.3106,89.0666,103.1433143,88.82764286,1.159925269
2021-05-25,102.4641,88.5511,103.0937429,88.73897143,1.157118319
2021-05-27,102.7724,88.2307,103.1409,88.73291429,1.164814515
2021-05-28,102.8678,88.4216,103.1926857,88.80294286,1.163378631
2021-05-31,103.4906,88.9587,103.2669714,88.87225714,1.16335558
2021-06-01,103.6324,89.4241,103.1986143,88.85555714,1.158886698
2021-06-02,103.4653,89.1407,103.1808286,88.79255714,1.160696517
2021-06-03,102.9636,88.4459,103.1474429,88.70792857,1.164142148
2021-06-04,102.7942,88.5087,103.2127857,88.77572857,1.161402212
2021-06-07,103.1349,88.7209,103.2970571,88.84341429,1.162464538
2021-06-08,103.3878,88.9068,103.2951,88.79251429,1.16287843
2021-06-09,103.0121,88.8418,103.2414143,88.69987143,1.15950037
2021-06-10,103.5079,88.9831,103.1617,88.5916,1.163230996
2021-06-11,103.2316,88.5483,103.0989143,88.4836,1.165822495
2021-06-14,103.421,88.9205,103.1685143,88.50478571,1.163072632
2021-06-15,103.3841,88.9825,103.2000429,88.45601429,1.161847554
2021-06-16,103.1212,88.3646,103.1880571,88.39675714,1.166996739
2021-06-17,103.012,88.2583,103.1879429,88.41604286,1.167165015
2021-06-18,102.4541,88.0839,103.1739571,88.44348571,1.163142186
2021-06-21,103.0684,88.2271,103.2444857,88.50342857,1.168217022
2021-06-22,103.7188,88.6966,103.1961571,88.48268571,1.169366131
2021-06-23,103.6417,88.5791,103.0764,88.45921429,1.170046885
2021-06-24,103.3002,88.5677,102.9821143,88.41368571,1.16634168
2021-06-25,103.1204,88.4996,102.9752,88.3868,1.165207526
2021-06-28,102.9141,88.4504,102.9908857,88.37271429,1.163523285
2021-06-29,102.9478,88.5035,102.9853571,88.32595714,1.163205975
2021-06-30,102.7301,88.0819,102.9567857,88.29484286,1.166302044
2021-07-01,102.8805,88.5323,103.0511429,88.32717143,1.162067404
2021-07-02,102.9817,88.2604,103.1266857,88.30144286,1.166793942
2021-07-05,103.2518,88.3795,103.1620714,88.25692857,1.168277711
2021-07-06,103.2302,88.401,103.1689286,88.23452857,1.167749234
2021-07-07,102.8754,88.1231,103.1560714,88.19268571,1.167405595
2021-07-08,102.7478,88.2857,103.1513714,88.21394286,1.163810221
2021-07-09,103.3906,88.3082,103.0775857,88.20214286,1.170792746
2021-07-12,103.4093,88.3522,102.8943,88.11838571,1.170421336
2021-07-13,103.2294,87.9488,102.7470714,88.01201429,1.173744269
2021-07-14,103.2998,88.2227,102.6199143,87.97674286,1.170898193
2021-07-15,103.1402,88.1081,102.5477714,87.91337143,1.17060974
2021-07-16,102.8425,88.2719,102.5707286,87.89332857,1.165064987
2021-07-19,102.2313,88.2031,102.6662,87.86547143,1.159044297
2021-07-20,102.1076,87.7219,102.8798571,87.89191429,1.163992116
2021-07-22,102.3787,87.6076,103.1111857,87.9871,1.168605235
2021-07-23,102.3393,87.7019,103.2646714,88.08921429,1.166899463
2021-07-26,102.7948,87.7791,103.3891429,88.16332857,1.17106236
2021-07-27,103.3009,87.9678,103.4586857,88.19832857,1.174303552
2021-07-28,103.5108,88.0769,103.4286143,88.18592857,1.175232098
2021-07-29,103.7269,88.3882,103.3954571,88.13675714,1.17353787
2021-07-30,103.7269,88.3882,103.2921286,87.98367143,1.17353787
2021-08-01,103.4531,88.3224,103.1872429,87.83108571,1.171312147
2021-08-02,103.2106,88.2207,103.1095286,87.66625714,1.169913637
2021-08-03,103.2816,88.0241,103.0804143,87.5204,1.173333212
2021-08-04,103.0904,87.881,102.9786286,87.40168571,1.173068126
2021-08-05,103.2787,87.7327,102.9107429,87.3334,1.177197328
2021-08-06,103.0036,87.3166,102.7453857,87.24062857,1.17965656
2021-08-09,102.9927,87.3201,102.5107714,87.18707143,1.179484449
2021-08-10,102.9091,87.1686,102.2897286,87.14284286,1.180575345
2021-08-11,103.0068,87.1997,102.1431857,87.12925714,1.181274706
2021-08-12,102.5691,87.1931,101.9894429,87.13552857,1.176344229
2021-08-13,102.6152,87.403,101.9172714,87.15722857,1.174046657
2021-08-17,102.1212,87.0833,101.7675857,87.128,1.172684085
2021-08-18,101.3613,86.9417,101.6372,87.0782,1.16585367
2021-08-20,101.4454,87.0105,101.5785857,87.01972857,1.165898369
2021-08-23,101.8833,87.0735,101.4213571,86.88511429,1.170083895
2021-08-24,101.9306,87.2436,101.2345429,86.79168571,1.168344727
2021-08-25,102.0639,87.345,101.1148714,86.72704286,1.168514511
2021-08-26,101.5674,87.1984,100.9886286,86.6413,1.164785134
2021-08-27,101.2085,86.7347,100.9568286,86.61172857,1.166874388
2021-08-30,100.951,86.5324,100.9808857,86.67152857,1.166626605
2021-08-31,100.3448,86.0682,101.0578857,86.75641429,1.165875434
2021-09-01,100.5756,86.4195,101.2613429,86.86052857,1.16380678
2021-09-02,101.0929,86.7911,101.4613857,86.9426,1.164784177
2021-09-03,101.1802,86.7448,101.5641286,86.9687,1.166412281
2021-09-06,101.3448,86.9914,101.6128,86.95958571,1.164997919
2021-09-07,101.3769,87.1533,101.618,86.89238571,1.163202082
2021-09-08,101.49,87.1266,101.5527143,86.76701429,1.164856657
2021-09-09,101.769,86.797,101.4358714,86.6585,1.172494441
2021-09-13,101.9759,86.994,101.2917571,86.61981429,1.172217624
2021-09-14,101.8121,86.9738,101.1037286,86.53167143,1.17060655
2021-09-15,101.5209,86.681,101.0048286,86.45955714,1.171201301
2021-09-16,101.3812,86.521,100.8804,86.40598571,1.171752523
2021-09-17,100.9199,86.2757,100.8439143,86.37175714,1.169737249
2021-09-20,100.6721,86.367,100.7783571,86.42172857,1.165631549
2021-09-21,100.7602,86.5262,100.6630143,86.389,1.164505086
2021-09-22,100.6597,86.377,100.5391286,86.313,1.165353045
2021-09-23,101.1198,86.469,100.5253143,86.27561429,1.169434132
2021-09-24,100.6499,86.306,100.5522143,86.26951429,1.166198179
2021-09-27,101.1258,86.2814,100.6806429,86.28767143,1.172046351
2021-09-28,100.461,86.6255,100.7618571,86.31882857,1.15971625
2021-09-29,99.8647,86.1379,100.9824,86.31491429,1.159358424
2021-09-30,99.893,85.9942,101.3882857,86.44337143,1.161624854
2021-10-01,100.563,86.1153,101.7596857,86.60814286,1.167771581
2021-10-04,101.3081,86.4263,102.0660286,86.75638571,1.172190641
2021-10-05,101.5489,86.4331,102.3107714,86.88454286,1.17488439
2021-10-06,101.6943,86.4995,102.5797,86.9946,1.175663443
2021-10-07,102.0048,86.5981,102.8321429,87.11752857,1.17791037
2021-10-08,102.7059,87.0371,103.0168429,87.19435714,1.18002438
2021-10-11,102.4928,87.1476,103.0810714,87.19101429,1.176082875
2021-10-12,102.7074,87.153,103.1962857,87.22954286,1.178472342
2021-10-13,103.0213,87.3234,103.3004714,87.23274286,1.179767393
2021-10-14,103.4314,87.2035,103.3202571,87.17657143,1.186092301
2021-10-18,103.4614,87.36,103.2354571,87.12285714,1.184310897
2021-10-20,103.2977,87.1359,103.1852143,87.1088,1.185478087
2021-10-21,103.1555,87.0137,103.0689714,87.03215714,1.185508719
2021-10-22,103.2993,87.4173,102.9060714,86.99397143,1.181680285
2021-10-25,103.4367,87.1754,102.6698429,86.84472857,1.186535422
2021-10-26,103.1598,86.9302,102.1746429,86.63508571,1.186696913
2021-10-27,102.8378,86.8275,101.7725571,86.47051429,1.184392042
2021-10-28,103.1097,87.2616,101.4396143,86.33391429,1.181615969
2021-10-29,102.484,86.5994,100.9943,86.08355714,1.183426213
2021-11-01,102.0152,86.7464,100.5772429,85.88704286,1.176016526
2021-11-02,101.6457,86.3726,100.2705571,85.66438571,1.176828068
2021-11-03,99.9703,85.7079,100.0261714,85.42527143,1.166407064
2021-11-08,100.3452,85.7782,100.0255429,85.19332857,1.169821703
2021-11-09,100.5072,85.8713,99.98311429,84.92772857,1.170439949
2021-11-10,99.9925,85.5091,99.90808571,84.64104286,1.169378464
2021-11-11,99.5646,85.2238,99.87034286,84.38408571,1.168272243
2021-11-12,99.8684,85.1878,99.86828571,84.15905714,1.172332188
2021-11-15,99.935,84.6988,99.8106,83.92678571,1.179886846
2021-11-16,99.9659,84.0843,99.72855714,83.80558571,1.188877115
2021-11-17,100.0482,83.919,99.75341429,83.89485714,1.192199621
2021-11-18,99.982,83.8645,99.74457143,84.04022857,1.192185013
2021-11-22,99.7283,83.7104,99.72648571,84.19052857,1.191348984
2021-11-23,99.5502,83.6486,99.71615714,84.36394286,1.190100014
2021-11-24,99.4646,83.5619,99.73295714,84.51254286,1.190310417
2021-11-25,99.3607,83.8504,99.75292857,84.71284286,1.184975862
2021-11-26,100.1399,84.7092,99.8613,84.8912,1.182160851
2021-11-29,99.9863,84.9366,99.84118571,84.96294286,1.177187455
2021-11-30,99.8554,84.9166,99.81031429,85.05202857,1.1759232
2021-12-01,99.656,84.9243,99.84827143,85.14277143,1.173468607
2021-12-02,99.6678,84.6888,99.92374286,85.21878571,1.176871086
2021-12-03,99.6044,84.964,100.0127429,85.35254286,1.17231298
2021-12-06,100.1193,85.0989,100.1681857,85.45902857,1.176505219
2021-12-07,99.9991,85.2114,100.2968857,85.59748571,1.173541334
2021-12-08,99.7702,85.5602,100.5182571,85.76624286,1.166081893
2021-12-09,100.1211,85.5518,100.6182143,85.7601,1.170297995
2021-12-10,100.1843,85.4564,100.5869143,85.71694286,1.172344026
2021-12-13,100.2908,85.6251,100.5856714,85.68187143,1.171278048
2021-12-14,100.6925,85.7094,100.6297429,85.6528,1.174812798
2021-12-15,101.0202,86.0681,100.6244286,85.57047143,1.173724063
2021-12-16,101.5487,86.3927,100.5690429,85.4153,1.175431489
2021-12-17,100.4699,85.5172,100.4270571,85.18495714,1.174850206
2021-12-20,99.902,85.2497,100.4075857,85.03675714,1.171875092
2021-12-21,100.1756,85.2109,100.4968,84.91995714,1.175619551
2021-12-22,100.5993,85.4216,100.5147714,84.7534,1.177679884
2021-12-23,100.6553,85.1331,100.4722143,84.55674286,1.182328612
2021-12-24,100.6325,84.9819,100.4299143,84.43842857,1.184163922
2021-12-27,100.5548,84.7803,100.3958286,84.33288571,1.186063272
2021-12-28,100.3336,84.4798,100.4271286,84.23922857,1.187663797
2021-12-29,100.5265,84.4321,100.4771571,84.19164286,1.190619445
2021-12-30,100.3014,84.045,100.4894143,84.12505714,1.193424951
2021-12-31,100.3014,84.045,100.5494,84.12194286,1.193424951
2022-01-01,100.3592,84.3049,100.5751,84.09368571,1.190431398
2022-01-03,100.3939,84.2431,100.6607571,84.07312857,1.191716592
2022-01-04,100.7739,84.1247,100.7970286,84.12342857,1.197910958
2022-01-05,100.6838,84.1467,100.9419,84.25917143,1.196527018
2022-01-06,100.6123,83.966,101.0743143,84.35518571,1.198250482
2022-01-07,100.7213,84.0232,101.1969857,84.47352857,1.198732017
2022-01-10,100.4813,83.8472,101.3102286,84.54644286,1.198385873
2022-01-11,100.9588,84.161,101.4332143,84.62671429,1.19959126
2022-01-12,101.3478,84.5952,101.4823857,84.66457143,1.198032512
2022-01-13,101.788,85.0749,101.4310714,84.63801429,1.196451597
2022-01-14,101.6107,84.8188,101.2761429,84.5536,1.197973798
2022-01-17,101.471,84.7944,101.1791143,84.4859,1.196671007
2022-01-18,101.514,84.5336,101.0426429,84.31494286,1.200871606
2022-01-19,101.3422,84.4091,100.9168143,84.19622857,1.200607517
2022-01-20,101.303,84.426,100.7608,84.10438571,1.199902874
2022-01-21,100.9886,84.4093,100.7453286,84.0952,1.196415561
2022-01-24,100.7035,84.484,100.8130571,84.11637143,1.191983097
2022-01-25,100.9315,84.3449,100.9336571,84.2772,1.19665208
2022-01-27,100.5157,83.5977,100.9417,84.41058571,1.202373989
2022-01-28,100.6332,83.7026,101.0717143,84.67564286,1.202270897
2022-01-31,100.2501,83.7662,101.1827286,84.94658571,1.196784622
2022-02-01,101.1947,84.3617,101.4182143,85.22862857,1.199533675
2022-02-02,101.4627,84.5575,101.5770714,85.42357143,1.199925494
2022-02-03,101.5477,85.6098,101.7075429,85.57537143,1.186169107
2022-02-04,100.9878,85.2786,101.7373714,85.52791429,1.184210341
2022-02-08,101.4258,85.4531,101.8750571,85.5248,1.186917736
2022-02-09,101.4103,85.5992,101.9521286,85.48331429,1.184710838
2022-02-10,101.8985,85.7405,101.9572714,85.34965714,1.188452365
2022-02-11,102.3067,85.7263,101.9418286,85.19098571,1.19341089
2022-02-14,102.376,85.6201,101.8198857,85.01941429,1.195700542
2022-02-15,101.7565,85.2776,101.7139857,84.8796,1.193238318
2022-02-16,101.9516,85.2568,101.6101857,84.75115714,1.195817812
2022-02-17,101.9653,85.1627,101.4629143,84.60895714,1.197299992
2022-02-18,101.4463,84.6636,101.3136857,84.4802,1.198228046
2022-02-21,101.7904,84.6298,101.2056286,84.39978571,1.202772546
2022-02-22,101.4531,84.5253,101.1634,84.31478571,1.200269032
2022-02-23,101.6347,84.6414,101.1806857,84.23314286,1.200768182
2022-02-24,101.0299,84.3785,101.1848143,84.09995714,1.19734174
2022-02-25,100.9207,84.2614,101.1491143,83.97168571,1.197709746
2022-02-28,100.9207,84.2614,101.1329857,83.9212,1.197709746
2022-03-01,100.6899,84.1007,101.0470143,83.91011429,1.197254006
2022-03-02,101.4948,84.0348,100.9578571,83.90788571,1.207771066
2022-03-03,101.5741,83.9538,100.7097714,83.85364286,1.209880911
2022-03-04,101.6636,83.7091,100.4440714,83.8574,1.214486836
2022-03-07,100.78,83.4806,100.1539,83.86904286,1.207226589
2022-03-08,100.8078,83.908,100.0188857,83.89394286,1.201408686
2022-03-09,100.3189,84.1838,99.92834286,83.91845714,1.191665142
2022-03-10,100.0658,84.0851,99.92267143,83.87771429,1.190053886
2022-03-11,99.7582,83.6551,100.0813571,83.87817143,1.192493942
2022-03-14,99.7142,83.9801,100.2179286,83.90348571,1.1873551
2022-03-15,99.6324,83.7906,100.3559,83.90728571,1.189064167
2022-03-16,99.8349,83.6549,100.4466571,83.8775,1.193413655
2022-03-17,100.174,84.0796,100.4074143,83.87107143,1.191418608
2022-03-21,100.2792,83.8986,100.3055429,83.89385714,1.195242829
2022-03-22,101.1766,84.0883,100.2017143,84.00261429,1.203218521
2022-03-23,100.7142,83.8323,85.74791429,71.99,1.201377035
2022-03-24,100.68,84.0067,85.52457143,71.93165714,1.198475836
2022-03-25,100.2677,83.5821,85.27688571,71.74401429,1.199631261
2022-03-28,99.5602,83.6099,85.05802857,71.55802857,1.190770471
2022-03-29,99.4609,84.2391,85.00962857,71.44421429,1.180697562
2022-03-30,99.5524,84.6599,84.92825714,71.16932857,1.175909728
2022-03-31,99.5524,84.6599,84.80624286,70.88052857,1.175909728
2022-04-01,99.1508,83.4239,98.95074286,82.69351429,1.188517919
2022-04-04,98.9462,82.6932,98.95014286,82.57352857,1.196545786
2022-04-05,98.7357,82.2802,99.02681429,82.54052857,1.199993437
2022-04-06,99.2214,82.8132,99.0849,82.52442857,1.19813508
2022-04-07,98.8913,82.3149,99.13564286,82.49717143,1.201377879
2022-04-08,98.6983,82.6383,99.22682857,82.56395714,1.194340881
2022-04-11,99.0115,82.6909,99.31337143,82.58327143,1.197368755
2022-04-12,99.1466,82.584,99.14794286,82.52275714,1.200554587
2022-04-13,99.4829,82.4622,98.91814286,82.4408,1.206406087
2022-04-18,99.1423,82.1675,98.48868571,82.29632857,1.206587763
2022-04-19,99.5766,82.6224,98.04251429,82.07244286,1.205201011
2022-04-20,99.5296,82.7824,97.48994286,81.78077143,1.202303871
2022-04-21,99.3041,82.7735,96.94408571,81.46624286,1.199708844
2022-04-22,97.8535,82.2673,96.46534286,81.12987143,1.189458023
2022-04-25,97.538,82.0103,96.11938571,80.87121429,1.189338412
2022-04-26,96.4767,81.4509,95.83751429,80.68971429,1.184476783
2022-04-27,96.0191,80.6003,95.59724286,80.58412857,1.191299536
2022-04-28,95.7086,80.5807,95.4524,80.6856,1.187736021
2022-04-29,95.7086,80.5807,95.43458571,80.85212857,1.187736021
2022-05-01,95.9529,80.4189,95.38211429,80.979,1.193163547
2022-05-02,95.4318,80.4567,95.19254286,81.12682857,1.186126202
2022-05-04,95.5649,80.7398,95.05348571,81.11342857,1.183615763
2022-05-05,94.7948,80.7118,95.12198571,81.17957143,1.17448502
2022-05-06,95.0052,81.3106,95.38392857,81.31468571,1.168423305
2022-05-09,95.5839,81.7464,95.51712857,81.33122857,1.169273509
2022-05-10,95.3413,81.4688,95.69568571,81.38702857,1.170279911
2022-05-11,94.6259,81.4537,96.0079,81.50314286,1.161713955
2022-05-12,94.4584,80.3629,96.438,81.70145714,1.1753981
2022-05-13,96.0444,81.2028,96.83978571,82.06934286,1.182772023
2022-05-17,96.6284,81.6576,97.04774286,82.30147143,1.183336272
2022-05-18,95.9376,81.4264,97.25895714,82.563,1.178212472
2022-05-19,96.8338,82.137,97.55401429,82.84682857,1.178930324
2022-05-20,97.5268,82.2816,97.7017,83.02878571,1.185280792
2022-05-23,97.6366,82.8419,97.7145,83.14312857,1.178589578
2022-05-24,97.2709,82.9381,97.61562857,83.13058571,1.172813219
2022-05-25,97.5001,82.8277,97.6596,83.20421429,1.177143637
2022-05-26,98.1069,83.4883,97.60408571,83.26915714,1.175097589
2022-05-27,98.003,83.4132,97.40768571,83.19455714,1.174909966
2022-05-30,97.8676,83.4107,97.36454286,83.14952857,1.173321888
2022-05-31,97.6164,83.082,97.29177143,83.13971429,1.17494042
2022-06-01,96.9445,82.7541,97.23715714,83.08341429,1.1714767
2022-06-02,97.5787,83.4535,97.07598571,82.96767143,1.169258329
2022-06-03,97.1115,83.2823,96.70568571,82.66974286,1.16605209
2022-06-06,96.7321,82.9661,96.25341429,82.45935714,1.16592319
2022-06-07,97.701,83.098,95.85534286,82.29414286,1.175732268
2022-06-08,97.3582,83.342,95.59675714,82.15211429,1.16817691
2022-06-09,97.2341,82.6879,95.32281429,81.97924286,1.175916912
2022-06-10,95.8163,81.9439,95.10057143,81.89938571,1.16929143
2022-06-13,94.9866,81.368,95.08087143,81.92581429,1.167370465
2022-06-14,93.9456,81.8096,95.16677143,81.93855714,1.148344449
2022-06-15,93.9456,81.8096,95.39981429,81.88658571,1.148344449
2022-06-16,95.8909,82.1038,95.72447143,81.85144286,1.1679228
2022-06-17,95.4406,82.1319,95.77767143,81.69075714,1.162040571
2022-06-20,95.6784,82.1289,96.00961429,81.6067,1.164978467
2022-06-21,95.6784,82.1289,96.18392857,81.46935714,1.164978467
2022-07-01,95.5879,81.4572,96.29054286,81.29367143,1.173473923
2022-07-22,95.5769,81.4458,96.37322857,81.16951429,1.173503115
2022-07-25,96.2182,81.5636,96.43148571,80.99437143,1.179670834
2022-07-26,96.2633,80.979,96.48615714,80.89528571,1.188743995
2022-07-27,97.0642,81.5435,96.45821429,80.88612857,1.190336446
2022-07-28,96.8986,81.1675,96.32092857,80.81247143,1.19381033
2022-07-29,96.4247,80.8991,96.1882,80.81028571,1.191913136
2022-08-01,96.1667,80.5881,96.27498571,80.94544286,1.193311419
2022-08-02,95.9847,80.2198,96.43455714,81.17821429,1.196521308
2022-08-03,96.6009,80.87,96.46301429,81.25652857,1.194520836
2022-08-04,96.0677,80.9149,96.3406,81.27021429,1.187268352
2022-08-05,96.1032,81.0279,96.18548571,81.19921429,1.186050731
2022-08-08,95.9695,81.1522,95.94587143,81.06754286,1.182586547
2022-08-10,97.0322,81.8452,95.63994286,80.79604286,1.185557614
2022-08-11,97.2837,82.2175,95.23861429,80.43747143,1.183248092
2022-08-12,96.1839,80.768,94.85715714,80.12014286,1.190866432
2022-08-17,95.744,80.9658,94.59332857,79.95665714,1.182523979
2022-08-18,94.9819,80.4179,94.26991429,79.76275714,1.181103958
2022-08-19,94.4259,80.1062,94.03744286,79.66191429,1.178758947
2022-08-22,93.828,79.2517,93.69261429,79.58237143,1.18392413
2022-08-23,94.2229,79.3352,93.44175714,79.62201429,1.187655669
2022-08-24,94.6135,79.9962,93.06235714,79.58102857,1.182724929
2022-08-25,94.3371,79.6236,92.75427143,79.51714286,1.184788178
2022-08-26,93.4801,79.6085,92.3817,79.43805714,1.174247725
2022-08-29,93.3546,79.712,92.1343,79.459,1.171148635
2022-08-30,92.0121,79.5494,91.99031429,79.52631429,1.156666172
2022-09-01,92.072,79.5292,92.07061429,79.64312857,1.157713142
2022-09-02,91.5671,79.0483,92.1576,79.74278571,1.158368997
2022-09-05,92.4569,79.549,92.13407143,79.78432857,1.162263511
2022-09-06,91.7291,79.07,92.01431429,79.74484286,1.160099911
2022-09-07,91.7483,79.7551,91.9433,79.83718571,1.150375336
2022-09-08,92.3467,80.1832,91.81151429,79.80422857,1.151696365
2022-09-09,92.5742,80.3671,91.64265714,79.77088571,1.151891757
2022-09-12,92.6809,80.2268,91.39248571,79.63385714,1.155236155
2022-09-13,91.4024,79.3391,91.10074286,79.49585714,1.152047351
2022-09-14,91.6186,79.2726,91.0312,79.51975714,1.155741076
2022-09-15,91.232,79.7164,90.31644286,79.43931429,1.1444571
2022-09-16,90.8258,79.5244,89.84472857,79.2775,1.142112358
2022-09-19,91.1647,79.9498,89.36505714,79.10892857,1.140274272
2022-09-20,90.823,79.4079,88.94317143,78.98684286,1.1437527
2022-09-21,90.6387,79.2608,88.93564286,79.08704286,1.143550153
2022-09-22,90.9156,79.5064,88.95444286,79.20825714,1.143500397
2022-09-23,86.6153,78.7095,89.0823,79.31318571,1.100442767
2022-09-26,87.93,78.5837,89.91888571,79.53578571,1.118934334
2022-09-27,87.4681,78.3444,90.5749,79.8753,1.116456313
2022-09-28,88.2115,79.0952,91.17862857,80.18981429,1.11525731
2022-09-29,90.7703,80.1093,91.62347143,80.34127143,1.133080679
2022-09-30,90.7703,80.1093,91.63131429,80.29501429,1.133080679
2022-10-01,91.8106,80.2409,91.58021429,80.27537143,1.144187067
2022-10-03,92.4714,80.2677,91.493,80.22967143,1.152037495
2022-10-04,92.5221,80.9603,91.61532857,80.28921429,1.142808265
2022-10-06,91.6942,80.546,91.68325714,80.19395714,1.138407866
2022-10-07,91.3254,80.1554,91.92161429,80.261,1.139354304
2022-10-10,90.8252,79.7855,92.17475714,80.38338571,1.138367247
2022-10-11,90.4126,79.9718,92.53712857,80.61677143,1.130556021
2022-10-12,91.2001,79.921,92.85827143,80.75295714,1.141128114
2022-10-13,93.3277,80.6845,93.17361429,81.00692857,1.156699242
2022-10-14,92.9976,80.2935,93.42864286,81.21492857,1.158220778
2022-10-17,93.3627,81.0153,93.79114286,81.44774286,1.152408249
2022-10-18,93.0974,81.0121,94.08764286,81.60891429,1.14917895
2022-10-19,93.3618,81.4192,94.39024286,81.71941429,1.14668039
2022-10-20,92.6606,80.9251,94.54382857,81.7116,1.145016812
2022-10-21,93.4075,81.6988,94.53414286,81.68217143,1.143315446
2022-10-25,95.1129,82.1405,94.49488571,81.69061429,1.157929401
2022-10-28,95.5351,81.9232,94.33328571,81.6671,1.166154398
2022-10-31,95.4382,82.1435,93.99722857,81.67905714,1.161847255
2022-11-01,95.2156,81.7856,93.86218571,81.72514286,1.164209836
2022-11-02,94.4369,81.3645,93.90365714,82.00512857,1.160664663
2022-11-03,92.5928,80.7191,94.11165714,82.40032857,1.147099014
2022-11-04,93.1327,81.7579,94.68177143,82.92781429,1.13912784
2022-11-07,93.9817,81.9759,95.26202857,83.35848571,1.146455239
2022-11-09,93.1827,82.0069,95.72565714,83.74875714,1.136278777
2022-11-10,94.4929,82.4661,96.23857143,84.04518571,1.145839321
2022-11-11,95.5059,83.7455,96.57998571,84.24447143,1.140430232
2022-11-14,95.8929,84.1309,96.83107143,84.35117143,1.139805945
2022-11-15,96.5836,84.4115,97.25237143,84.51997143,1.144199546
2022-11-16,97.1945,84.7726,97.54865714,84.58592857,1.146532016
2022-11-17,97.2271,84.7078,97.76201429,84.58814286,1.147793946
2022-11-18,96.7731,84.0819,97.88192857,84.60485714,1.150938549
2022-11-21,96.8828,83.8611,98.0221,84.65754286,1.155277
2022-11-22,97.2635,84.4924,98.20555714,84.78405714,1.151150873
2022-11-23,98.842,85.3125,98.4979,84.9229,1.158587546
2022-11-24,98.6576,84.8732,98.74675714,85.05994286,1.162411692
2022-11-25,98.688,84.7881,98.9671,85.25745714,1.16393692
2022-11-28,98.0665,84.8248,99.15578571,85.47087143,1.156106469
2022-11-29,97.7543,84.4507,99.48978571,85.71262857,1.157530962
2022-11-30,98.167,84.7467,99.92832857,86.067,1.158357789
2022-12-01,99.3099,85.4643,100.3369286,86.37252857,1.162004486
2022-12-02,100.584,86.2718,100.6684,86.63241429,1.16589662
2022-12-05,100.2,86.2558,100.8749,86.84637143,1.161661013
2022-12-06,100.0088,86.282,101.1649857,87.08191429,1.159092279
2022-12-07,100.4045,86.5171,101.3337714,87.3649,1.160516245
2022-12-08,100.8241,86.9313,101.3684571,87.54345714,1.159813554
2022-12-09,101.0272,86.8854,101.3145286,87.65984286,1.162763825
2022-12-12,101.6302,87.2835,101.2634,87.79682857,1.164368982
2022-12-13,102.0295,87.7695,101.0658,87.90241429,1.162471018
2022-12-14,102.2306,87.9046,100.7423571,87.92141429,1.162972131
2022-12-15,101.1903,88.2629,100.4089857,87.92668571,1.146464709
2022-12-16,100.6473,87.767,100.2526286,87.92164286,1.146755614
2022-12-19,100.4466,87.746,100.127,87.99758571,1.14474278
2022-12-20,100.6693,87.8443,100.0233857,88.03444286,1.145996951
2022-12-21,100.247,88.0226,99.89114286,88.07805714,1.13887797
